area_code,area_name,population,seifa_quintile,remoteness,drug_type,episodes,rate_per_100k,financial_year
403011057,Glenelg (SA),2021,Q3,Inner Regional Australia,Multiple drug use,2,99.0,2024-25
403011057,Glenelg (SA),2021,Q3,Inner Regional Australia,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",0,0.0,2024-25
403011057,Glenelg (SA),2021,Q3,Inner Regional Australia,Non-opioid analgesic and antirheumatic,1,49.5,2024-25
403011057,Glenelg (SA),2021,Q3,Inner Regional Australia,Cannabinoids,1,49.5,2024-25
403011057,Glenelg (SA),2021,Q3,Inner Regional Australia,Other,0,0.0,2024-25
403011057,Glenelg (SA),2021,Q3,Inner Regional Australia,"Sedative-hypnotics, antiepileptics and antiparkinson",4,197.9,2024-25
403011057,Glenelg (SA),2021,Q3,Inner Regional Australia,Steroids or hormones,0,0.0,2024-25
403011057,Glenelg (SA),2021,Q3,Inner Regional Australia,Inhalants,1,49.5,2024-25
403011057,Glenelg (SA),2021,Q3,Inner Regional Australia,Anaesthetics,0,0.0,2024-25
403011057,Glenelg (SA),2021,Q3,Inner Regional Australia,Analeptics and opioid receptor antagonists,0,0.0,2024-25
403011057,Glenelg (SA),2021,Q3,Inner Regional Australia,Androgens and anabolic congeners,0,0.0,2024-25
403011057,Glenelg (SA),2021,Q3,Inner Regional Australia,All drug-related,21,1039.1,2024-25
403021058,Edwardstown,11528,Q4,Outer Regional Australia,Alcohol,42,364.3,2024-25
403021058,Edwardstown,11528,Q4,Outer Regional Australia,Psychostimulants,14,121.4,2024-25
403021058,Edwardstown,11528,Q4,Outer Regional Australia,Opioid,8,69.4,2024-25
403021058,Edwardstown,11528,Q4,Outer Regional Australia,Hallucinogens,0,0.0,2024-25
403021058,Edwardstown,11528,Q4,Outer Regional Australia,Multiple drug use,6,52.0,2024-25
403021058,Edwardstown,11528,Q4,Outer Regional Australia,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",2,17.3,2024-25
403021058,Edwardstown,11528,Q4,Outer Regional Australia,Non-opioid analgesic and antirheumatic,5,43.4,2024-25
403021058,Edwardstown,11528,Q4,Outer Regional Australia,Cannabinoids,10,86.7,2024-25
403021058,Edwardstown,11528,Q4,Outer Regional Australia,Other,1,8.7,2024-25
403021058,Edwardstown,11528,Q4,Outer Regional Australia,"Sedative-hypnotics, antiepileptics and antiparkinson",13,112.8,2024-25
403021058,Edwardstown,11528,Q4,Outer Regional Australia,Steroids or hormones,0,0.0,2024-25
403021058,Edwardstown,11528,Q4,Outer Regional Australia,Inhalants,1,8.7,2024-25
403021058,Edwardstown,11528,Q4,Outer Regional Australia,Anaesthetics,0,0.0,2024-25
403021058,Edwardstown,11528,Q4,Outer Regional Australia,Analeptics and opioid receptor antagonists,2,17.3,2024-25
403021058,Edwardstown,11528,Q4,Outer Regional Australia,Androgens and anabolic congeners,0,0.0,2024-25
403021058,Edwardstown,11528,Q4,Outer Regional Australia,All drug-related,104,902.2,2024-25
403021059,Hallett Cove,8232,Q5 - least disadvantaged,Remote Australia,Alcohol,33,400.9,2024-25
403021059,Hallett Cove,8232,Q5 - least disadvantaged,Remote Australia,Psychostimulants,8,97.2,2024-25
403021059,Hallett Cove,8232,Q5 - least disadvantaged,Remote Australia,Opioid,6,72.9,2024-25
403021059,Hallett Cove,8232,Q5 - least disadvantaged,Remote Australia,Hallucinogens,0,0.0,2024-25
403021059,Hallett Cove,8232,Q5 - least disadvantaged,Remote Australia,Multiple drug use,9,109.3,2024-25
403021059,Hallett Cove,8232,Q5 - least disadvantaged,Remote Australia,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",1,12.1,2024-25
403021059,Hallett Cove,8232,Q5 - least disadvantaged,Remote Australia,Non-opioid analgesic and antirheumatic,1,12.1,2024-25
403021059,Hallett Cove,8232,Q5 - least disadvantaged,Remote Australia,Cannabinoids,6,72.9,2024-25
403021059,Hallett Cove,8232,Q5 - least disadvantaged,Remote Australia,Other,1,12.1,2024-25
403021059,Hallett Cove,8232,Q5 - least disadvantaged,Remote Australia,"Sedative-hypnotics, antiepileptics and antiparkinson",7,85.0,2024-25
403021059,Hallett Cove,8232,Q5 - least disadvantaged,Remote Australia,Steroids or hormones,0,0.0,2024-25
403021059,Hallett Cove,8232,Q5 - least disadvantaged,Remote Australia,Inhalants,0,0.0,2024-25
403021059,Hallett Cove,8232,Q5 - least disadvantaged,Remote Australia,Anaesthetics,1,12.1,2024-25
403021059,Hallett Cove,8232,Q5 - least disadvantaged,Remote Australia,Analeptics and opioid receptor antagonists,1,12.1,2024-25
403021059,Hallett Cove,8232,Q5 - least disadvantaged,Remote Australia,Androgens and anabolic congeners,0,0.0,2024-25
403021059,Hallett Cove,8232,Q5 - least disadvantaged,Remote Australia,All drug-related,74,898.9,2024-25
403021060,Marino - Seaview Downs,5918,Q1 - most disadvantaged,Very Remote Australia,Alcohol,32,540.7,2024-25
403021060,Marino - Seaview Downs,5918,Q1 - most disadvantaged,Very Remote Australia,Psychostimulants,5,84.5,2024-25
403021060,Marino - Seaview Downs,5918,Q1 - most disadvantaged,Very Remote Australia,Opioid,7,118.3,2024-25
403021060,Marino - Seaview Downs,5918,Q1 - most disadvantaged,Very Remote Australia,Hallucinogens,1,16.9,2024-25
403021060,Marino - Seaview Downs,5918,Q1 - most disadvantaged,Very Remote Australia,Multiple drug use,4,67.6,2024-25
403021060,Marino - Seaview Downs,5918,Q1 - most disadvantaged,Very Remote Australia,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",2,33.8,2024-25
403021060,Marino - Seaview Downs,5918,Q1 - most disadvantaged,Very Remote Australia,Non-opioid analgesic and antirheumatic,0,0.0,2024-25
403021060,Marino - Seaview Downs,5918,Q1 - most disadvantaged,Very Remote Australia,Cannabinoids,2,33.8,2024-25
403021060,Marino - Seaview Downs,5918,Q1 - most disadvantaged,Very Remote Australia,Other,1,16.9,2024-25
403021060,Marino - Seaview Downs,5918,Q1 - most disadvantaged,Very Remote Australia,"Sedative-hypnotics, antiepileptics and antiparkinson",3,50.7,2024-25
403021060,Marino - Seaview Downs,5918,Q1 - most disadvantaged,Very Remote Australia,Steroids or hormones,0,0.0,2024-25
403021060,Marino - Seaview Downs,5918,Q1 - most disadvantaged,Very Remote Australia,Inhalants,1,16.9,2024-25
403021060,Marino - Seaview Downs,5918,Q1 - most disadvantaged,Very Remote Australia,Anaesthetics,0,0.0,2024-25
403021060,Marino - Seaview Downs,5918,Q1 - most disadvantaged,Very Remote Australia,Analeptics and opioid receptor antagonists,0,0.0,2024-25
403021060,Marino - Seaview Downs,5918,Q1 - most disadvantaged,Very Remote Australia,Androgens and anabolic congeners,0,0.0,2024-25
403021060,Marino - Seaview Downs,5918,Q1 - most disadvantaged,Very Remote Australia,All drug-related,58,980.1,2024-25
403021061,Mitchell Park,7999,Q2,Very Remote Australia,Alcohol,34,425.1,2024-25
403021061,Mitchell Park,7999,Q2,Very Remote Australia,Psychostimulants,19,237.5,2024-25
403021061,Mitchell Park,7999,Q2,Very Remote Australia,Opioid,8,100.0,2024-25
403021061,Mitchell Park,7999,Q2,Very Remote Australia,Hallucinogens,0,0.0,2024-25
403021061,Mitchell Park,7999,Q2,Very Remote Australia,Multiple drug use,8,100.0,2024-25
403021061,Mitchell Park,7999,Q2,Very Remote Australia,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",2,25.0,2024-25
403021061,Mitchell Park,7999,Q2,Very Remote Australia,Non-opioid analgesic and antirheumatic,4,50.0,2024-25
403021061,Mitchell Park,7999,Q2,Very Remote Australia,Cannabinoids,9,112.5,2024-25
403021061,Mitchell Park,7999,Q2,Very Remote Australia,Other,5,62.5,2024-25
403021061,Mitchell Park,7999,Q2,Very Remote Australia,"Sedative-hypnotics, antiepileptics and antiparkinson",5,62.5,2024-25
403021061,Mitchell Park,7999,Q2,Very Remote Australia,Steroids or hormones,0,0.0,2024-25
403021061,Mitchell Park,7999,Q2,Very Remote Australia,Inhalants,0,0.0,2024-25
403021061,Mitchell Park,7999,Q2,Very Remote Australia,Anaesthetics,0,0.0,2024-25
403021061,Mitchell Park,7999,Q2,Very Remote Australia,Analeptics and opioid receptor antagonists,0,0.0,2024-25
403021061,Mitchell Park,7999,Q2,Very Remote Australia,Androgens and anabolic congeners,0,0.0,2024-25
403021061,Mitchell Park,7999,Q2,Very Remote Australia,All drug-related,94,1175.1,2024-25
403021062,Morphettville,3121,Q3,Very Remote Australia,Alcohol,17,544.7,2024-25
403021062,Morphettville,3121,Q3,Very Remote Australia,Psychostimulants,4,128.2,2024-25
403021062,Morphettville,3121,Q3,Very Remote Australia,Opioid,2,64.1,2024-25
403021062,Morphettville,3121,Q3,Very Remote Australia,Hallucinogens,1,32.0,2024-25
403021062,Morphettville,3121,Q3,Very Remote Australia,Multiple drug use,5,160.2,2024-25
403021062,Morphettville,3121,Q3,Very Remote Australia,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",4,128.2,2024-25
403021062,Morphettville,3121,Q3,Very Remote Australia,Non-opioid analgesic and antirheumatic,0,0.0,2024-25
403021062,Morphettville,3121,Q3,Very Remote Australia,Cannabinoids,1,32.0,2024-25
403021062,Morphettville,3121,Q3,Very Remote Australia,Other,0,0.0,2024-25
403021062,Morphettville,3121,Q3,Very Remote Australia,"Sedative-hypnotics, antiepileptics and antiparkinson",4,128.2,2024-25
403021062,Morphettville,3121,Q3,Very Remote Australia,Steroids or hormones,0,0.0,2024-25
403021062,Morphettville,3121,Q3,Very Remote Australia,Inhalants,0,0.0,2024-25
403021062,Morphettville,3121,Q3,Very Remote Australia,Anaesthetics,0,0.0,2024-25
403021062,Morphettville,3121,Q3,Very Remote Australia,Analeptics and opioid receptor antagonists,0,0.0,2024-25
403021062,Morphettville,3121,Q3,Very Remote Australia,Androgens and anabolic congeners,0,0.0,2024-25
403021062,Morphettville,3121,Q3,Very Remote Australia,All drug-related,38,1217.6,2024-25
403021063,Sheidow Park - Trott Park,12856,Q4,Major Cities of Australia,Alcohol,68,528.9,2024-25
403021063,Sheidow Park - Trott Park,12856,Q4,Major Cities of Australia,Psychostimulants,25,194.5,2024-25
403021063,Sheidow Park - Trott Park,12856,Q4,Major Cities of Australia,Opioid,11,85.6,2024-25
403021063,Sheidow Park - Trott Park,12856,Q4,Major Cities of Australia,Hallucinogens,1,7.8,2024-25
403021063,Sheidow Park - Trott Park,12856,Q4,Major Cities of Australia,Multiple drug use,12,93.3,2024-25
403021063,Sheidow Park - Trott Park,12856,Q4,Major Cities of Australia,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",7,54.4,2024-25
403021063,Sheidow Park - Trott Park,12856,Q4,Major Cities of Australia,Non-opioid analgesic and antirheumatic,6,46.7,2024-25
403021063,Sheidow Park - Trott Park,12856,Q4,Major Cities of Australia,Cannabinoids,10,77.8,2024-25
403021063,Sheidow Park - Trott Park,12856,Q4,Major Cities of Australia,Other,0,0.0,2024-25
403021063,Sheidow Park - Trott Park,12856,Q4,Major Cities of Australia,"Sedative-hypnotics, antiepileptics and antiparkinson",4,31.1,2024-25
403021063,Sheidow Park - Trott Park,12856,Q4,Major Cities of Australia,Steroids or hormones,0,0.0,2024-25
403021063,Sheidow Park - Trott Park,12856,Q4,Major Cities of Australia,Inhalants,0,0.0,2024-25
403021063,Sheidow Park - Trott Park,12856,Q4,Major Cities of Australia,Anaesthetics,1,7.8,2024-25
403021063,Sheidow Park - Trott Park,12856,Q4,Major Cities of Australia,Analeptics and opioid receptor antagonists,1,7.8,2024-25
403021063,Sheidow Park - Trott Park,12856,Q4,Major Cities of Australia,Androgens and anabolic congeners,0,0.0,2024-25
403021063,Sheidow Park - Trott Park,12856,Q4,Major Cities of Australia,All drug-related,146,1135.7,2024-25
403021064,Warradale,13876,Q5 - least disadvantaged,Inner Regional Australia,Alcohol,70,504.5,2024-25
403021064,Warradale,13876,Q5 - least disadvantaged,Inner Regional Australia,Psychostimulants,13,93.7,2024-25
403021064,Warradale,13876,Q5 - least disadvantaged,Inner Regional Australia,Opioid,15,108.1,2024-25
403021064,Warradale,13876,Q5 - least disadvantaged,Inner Regional Australia,Hallucinogens,1,7.2,2024-25
403021064,Warradale,13876,Q5 - least disadvantaged,Inner Regional Australia,Multiple drug use,4,28.8,2024-25
403021064,Warradale,13876,Q5 - least disadvantaged,Inner Regional Australia,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",5,36.0,2024-25
403021064,Warradale,13876,Q5 - least disadvantaged,Inner Regional Australia,Non-opioid analgesic and antirheumatic,7,50.4,2024-25
403021064,Warradale,13876,Q5 - least disadvantaged,Inner Regional Australia,Cannabinoids,6,43.2,2024-25
403021064,Warradale,13876,Q5 - least disadvantaged,Inner Regional Australia,Other,1,7.2,2024-25
403021064,Warradale,13876,Q5 - least disadvantaged,Inner Regional Australia,"Sedative-hypnotics, antiepileptics and antiparkinson",6,43.2,2024-25
403021064,Warradale,13876,Q5 - least disadvantaged,Inner Regional Australia,Steroids or hormones,0,0.0,2024-25
403021064,Warradale,13876,Q5 - least disadvantaged,Inner Regional Australia,Inhalants,0,0.0,2024-25
403021064,Warradale,13876,Q5 - least disadvantaged,Inner Regional Australia,Anaesthetics,1,7.2,2024-25
403021064,Warradale,13876,Q5 - least disadvantaged,Inner Regional Australia,Analeptics and opioid receptor antagonists,1,7.2,2024-25
403021064,Warradale,13876,Q5 - least disadvantaged,Inner Regional Australia,Androgens and anabolic congeners,0,0.0,2024-25
403021064,Warradale,13876,Q5 - least disadvantaged,Inner Regional Australia,All drug-related,130,936.9,2024-25
403031065,Belair,2704,Q1 - most disadvantaged,Outer Regional Australia,Alcohol,15,554.7,2024-25
403031065,Belair,2704,Q1 - most disadvantaged,Outer Regional Australia,Psychostimulants,1,37.0,2024-25
403031065,Belair,2704,Q1 - most disadvantaged,Outer Regional Australia,Opioid,3,110.9,2024-25
403031065,Belair,2704,Q1 - most disadvantaged,Outer Regional Australia,Hallucinogens,0,0.0,2024-25
403031065,Belair,2704,Q1 - most disadvantaged,Outer Regional Australia,Multiple drug use,2,74.0,2024-25
403031065,Belair,2704,Q1 - most disadvantaged,Outer Regional Australia,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",2,74.0,2024-25
403031065,Belair,2704,Q1 - most disadvantaged,Outer Regional Australia,Non-opioid analgesic and antirheumatic,0,0.0,2024-25
403031065,Belair,2704,Q1 - most disadvantaged,Outer Regional Australia,Cannabinoids,5,184.9,2024-25
403031065,Belair,2704,Q1 - most disadvantaged,Outer Regional Australia,Other,0,0.0,2024-25
403031065,Belair,2704,Q1 - most disadvantaged,Outer Regional Australia,"Sedative-hypnotics, antiepileptics and antiparkinson",0,0.0,2024-25
403031065,Belair,2704,Q1 - most disadvantaged,Outer Regional Australia,Steroids or hormones,0,0.0,2024-25
403031065,Belair,2704,Q1 - most disadvantaged,Outer Regional Australia,Inhalants,1,37.0,2024-25
403031065,Belair,2704,Q1 - most disadvantaged,Outer Regional Australia,Anaesthetics,1,37.0,2024-25
403031065,Belair,2704,Q1 - most disadvantaged,Outer Regional Australia,Analeptics and opioid receptor antagonists,0,0.0,2024-25
403031065,Belair,2704,Q1 - most disadvantaged,Outer Regional Australia,Androgens and anabolic congeners,0,0.0,2024-25
403031065,Belair,2704,Q1 - most disadvantaged,Outer Regional Australia,All drug-related,30,1109.5,2024-25
403031066,Bellevue Heights,6298,Q2,Remote Australia,Alcohol,33,524.0,2024-25
403031066,Bellevue Heights,6298,Q2,Remote Australia,Psychostimulants,7,111.1,2024-25
403031066,Bellevue Heights,6298,Q2,Remote Australia,Opioid,3,47.6,2024-25
403031066,Bellevue Heights,6298,Q2,Remote Australia,Hallucinogens,0,0.0,2024-25
403031066,Bellevue Heights,6298,Q2,Remote Australia,Multiple drug use,1,15.9,2024-25
403031066,Bellevue Heights,6298,Q2,Remote Australia,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",2,31.8,2024-25
403031066,Bellevue Heights,6298,Q2,Remote Australia,Non-opioid analgesic and antirheumatic,5,79.4,2024-25
403031066,Bellevue Heights,6298,Q2,Remote Australia,Cannabinoids,6,95.3,2024-25
403031066,Bellevue Heights,6298,Q2,Remote Australia,Other,0,0.0,2024-25
403031066,Bellevue Heights,6298,Q2,Remote Australia,"Sedative-hypnotics, antiepileptics and antiparkinson",4,63.5,2024-25
403031066,Bellevue Heights,6298,Q2,Remote Australia,Steroids or hormones,0,0.0,2024-25
403031066,Bellevue Heights,6298,Q2,Remote Australia,Inhalants,1,15.9,2024-25
403031066,Bellevue Heights,6298,Q2,Remote Australia,Anaesthetics,0,0.0,2024-25
403031066,Bellevue Heights,6298,Q2,Remote Australia,Analeptics and opioid receptor antagonists,0,0.0,2024-25
403031066,Bellevue Heights,6298,Q2,Remote Australia,Androgens and anabolic congeners,0,0.0,2024-25
403031066,Bellevue Heights,6298,Q2,Remote Australia,All drug-related,62,984.4,2024-25
403031067,Blackwood,10760,Q3,Very Remote Australia,Alcohol,55,511.2,2024-25
403031067,Blackwood,10760,Q3,Very Remote Australia,Psychostimulants,18,167.3,2024-25
403031067,Blackwood,10760,Q3,Very Remote Australia,Opioid,6,55.8,2024-25
403031067,Blackwood,10760,Q3,Very Remote Australia,Hallucinogens,2,18.6,2024-25
403031067,Blackwood,10760,Q3,Very Remote Australia,Multiple drug use,7,65.1,2024-25
403031067,Blackwood,10760,Q3,Very Remote Australia,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",1,9.3,2024-25
403031067,Blackwood,10760,Q3,Very Remote Australia,Non-opioid analgesic and antirheumatic,2,18.6,2024-25
403031067,Blackwood,10760,Q3,Very Remote Australia,Cannabinoids,8,74.3,2024-25
403031067,Blackwood,10760,Q3,Very Remote Australia,Other,0,0.0,2024-25
403031067,Blackwood,10760,Q3,Very Remote Australia,"Sedative-hypnotics, antiepileptics and antiparkinson",8,74.3,2024-25
403031067,Blackwood,10760,Q3,Very Remote Australia,Steroids or hormones,0,0.0,2024-25
403031067,Blackwood,10760,Q3,Very Remote Australia,Inhalants,0,0.0,2024-25
403031067,Blackwood,10760,Q3,Very Remote Australia,Anaesthetics,2,18.6,2024-25
403031067,Blackwood,10760,Q3,Very Remote Australia,Analeptics and opioid receptor antagonists,0,0.0,2024-25
403031067,Blackwood,10760,Q3,Very Remote Australia,Androgens and anabolic congeners,0,0.0,2024-25
403031067,Blackwood,10760,Q3,Very Remote Australia,All drug-related,109,1013.0,2024-25
403031068,Colonel Light Gardens,5770,Q4,Very Remote Australia,Alcohol,14,242.6,2024-25
403031068,Colonel Light Gardens,5770,Q4,Very Remote Australia,Psychostimulants,11,190.6,2024-25
403031068,Colonel Light Gardens,5770,Q4,Very Remote Australia,Opioid,6,104.0,2024-25
403031068,Colonel Light Gardens,5770,Q4,Very Remote Australia,Hallucinogens,0,0.0,2024-25
403031068,Colonel Light Gardens,5770,Q4,Very Remote Australia,Multiple drug use,5,86.7,2024-25
403031068,Colonel Light Gardens,5770,Q4,Very Remote Australia,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",3,52.0,2024-25
403031068,Colonel Light Gardens,5770,Q4,Very Remote Australia,Non-opioid analgesic and antirheumatic,2,34.7,2024-25
403031068,Colonel Light Gardens,5770,Q4,Very Remote Australia,Cannabinoids,1,17.3,2024-25
403031068,Colonel Light Gardens,5770,Q4,Very Remote Australia,Other,1,17.3,2024-25
403031068,Colonel Light Gardens,5770,Q4,Very Remote Australia,"Sedative-hypnotics, antiepileptics and antiparkinson",1,17.3,2024-25
